age,daily_screen_time,social_media_hours,study_hours,sleep_hours,notifications_per_day,focus_score,coffee_per_day,breaks_per_day,night_usage,distraction_score,addiction_level,productivity_score
16.0,9.19,4.83,5.22,5.014834802,105.8954013,100.0,3.0,8.0,1.0,4.909,1,48.38486625
19.0,5.36,3.17,0.21,3.566669369,268.3325527,100.0,4.0,2.0,0.0,8.337,1,-4.183989764
31.0,4.9,2.67,4.39,5.779032535,222.6710748,100.0,3.0,3.0,0.0,5.462,1,34.61645821
20.0,7.41,5.12,4.76,6.097624108,291.8492413,100.0,0.0,1.0,1.0,7.697,2,18.00464976
16.0,2.24,1.15,1.66,8.796313877,99.07493412,100.0,1.0,3.0,0.0,2.362,0,45.88174778
18.0,2.8,2.46,1.67,6.517502160499999,162.8160956,93.64,1.0,2.0,0.0,4.199,1,15.28368948
36.0,6.18,5.33,2.21,7.80420173,154.4727628,98.91,2.0,1.0,1.0,5.247,2,12.43912141
25.0,17.145,9.24,5.69,5.601965324,79.66837999,89.8,2.0,7.0,1.0,5.228,2,10.67862918
22.0,9.22,7.86,4.85,7.464139874,154.7048786,99.55,2.0,2.0,1.0,6.535,2,13.97824151
26.0,4.32,1.64,6.77,6.517502160499999,153.2323513,100.0,1.0,6.0,0.0,1.029,0,65.51965499
22.0,10.46,6.5,4.1412097370000005,3.893564762,273.7947444,74.87,3.0,2.0,1.0,9.999,2,-2.952894909
25.0,9.32,6.95,7.3,8.747902026,150.1838156,100.0,2.0,7.0,1.0,5.47,2,60.24448956
36.0,8.11,5.82,5.95,4.540238581,38.28771895,98.1,2.0,6.0,1.0,3.05,2,56.17436964
34.0,10.2,8.51,3.16,7.505991583,247.8469189,78.6,2.0,4.0,1.0,8.512,1,-7.77317722
22.0,9.06,4.41,0.76,8.105008352,491.5872248,95.12,0.0,2.0,1.0,7.592,1,-0.151576566
22.0,4.22,3.79,2.06,6.517502160499999,141.2188897,92.85,2.0,3.0,0.0,4.492,1,23.17599818
31.0,7.12,3.62,7.65,6.324725098,175.7788482,100.0,2.0,5.0,1.0,5.065,1,88.84223787
34.0,7.49,5.99,2.48,8.397140805,175.2689356,100.0,0.0,1.0,1.0,5.462,2,0.489311317
34.0,7.38,3.771381605,2.64,8.884539791,187.3358551,100.0,1.0,3.0,1.0,6.898,2,21.55720644
37.0,7.65,5.47,1.52,7.694487545,153.6975618,91.22,0.0,1.0,1.0,6.969,2,12.05906628
27.0,11.49,5.69,6.45,5.44019221,71.08956943,99.41,2.0,5.0,1.0,5.39,2,42.94295592
28.0,11.02,3.771381605,2.21,7.26539775,219.5159796,69.4,2.0,4.0,1.0,9.527,2,-4.327901108
25.0,10.76,9.04,2.64,7.972377301,91.37147633,85.92,1.0,1.0,1.0,6.328,2,7.088245539
21.0,10.01,4.32,3.31,6.447055922,226.533137,100.0,1.0,2.0,1.0,8.232,1,42.34095665
30.0,11.43,7.72,3.47,7.69977344,234.0624022,86.76,2.0,2.0,1.0,9.554,2,0.153031158
27.0,4.47,1.6,3.29,4.554411443,458.611942,100.0,4.0,3.0,0.0,4.823,0,24.19176763
29.0,4.65,4.16,4.03,4.889340731,165.0423415,96.7,3.0,2.0,0.0,4.716,1,-4.275309461
38.0,7.0,4.08,6.52,7.408350509,253.5904867,100.0,2.0,5.0,0.0,5.462,1,54.07376847
30.0,10.47,4.58,6.55,8.3798537,144.2253139,100.0,2.0,7.0,1.0,5.87,1,98.4683004
35.0,7.05,3.73,6.39,6.179284205,59.57048814,100.0,0.0,7.0,1.0,3.168,1,73.46675547
37.0,9.48,6.56,0.81,9.446283117,54.48608968,94.85,0.0,2.0,1.0,5.537,2,3.572135403
38.0,3.39,1.17,6.4,8.747346125,165.9822073,100.0,2.0,9.0,0.0,0.975,0,97.67493423
23.0,4.52,2.99,0.96,8.686858749,172.0754417,100.0,0.0,1.0,0.0,5.572,1,31.60612382
17.0,9.32,8.0,1.0,9.32129421,81.30980683,90.73,1.0,3.0,1.0,5.32,2,4.112454381
33.0,7.0,2.96,7.58,8.869087145,292.8891437,100.0,1.0,6.0,0.0,5.031,1,91.35527423
34.0,5.51,1.88,4.1412097370000005,7.675883642,214.0531633,100.0,1.0,7.0,0.0,4.867,0,72.2291371
19.0,4.65,3.771381605,4.42,7.906834753,238.9271414,100.0,1.0,3.0,0.0,5.859,1,27.67234617
24.0,5.5,3.96,7.0,4.725230484,224.2441536,100.0,2.0,6.0,1.0,5.45,1,54.05052034
31.0,9.08,3.61,7.91,4.855171792,68.46645614,100.0,3.0,9.0,1.0,4.267,1,67.58011404
29.0,5.68,1.75,4.89,4.570552584,94.29500849,100.0,2.0,2.0,0.0,3.073,0,55.23728303
37.0,7.55,3.04,4.9,4.040652246,126.4451056,100.0,3.0,2.0,1.0,4.965,1,50.95165647
39.0,3.0,2.41,6.04,4.04087007,284.4630699,100.0,2.0,8.0,0.0,5.368,1,50.26072532
22.0,10.05,3.15,1.86,7.783159362,165.9822073,100.0,1.0,2.0,1.0,6.787,1,47.49073816
29.0,5.7,2.51,1.34,7.706244975,143.2152173,100.0,0.0,3.0,0.0,5.308,1,18.86657712
35.0,12.735,6.4,6.08,5.085677732,395.7525511,100.0,2.0,5.0,1.0,5.921,2,19.3600202
28.0,9.25,6.03,2.76,8.412848219,165.9822073,100.0,0.0,2.0,1.0,6.377,2,0.101279962
34.0,4.1,3.16,1.08,6.506053977,93.22962192,100.0,0.0,4.0,0.0,3.166,1,21.50058054
21.0,10.85,3.771381605,2.52,4.598987295,189.5518125,75.68,3.0,3.0,1.0,8.529,2,-4.733095716
35.0,8.16,2.7,2.87,8.820032663,179.2902251,100.0,1.0,3.0,1.0,6.939,1,66.8231834
37.0,7.0,5.26,7.72,5.383881714,86.11065325,100.0,4.0,9.0,1.0,2.729,2,76.44112833
26.0,3.82,1.67,5.58,7.504673321,232.1309035,100.0,2.0,6.0,0.0,4.896,0,71.87252644
31.0,11.42,7.22,4.25,6.016652553,187.7723108,85.17,2.0,3.0,1.0,8.455,2,10.62106936
31.0,9.55,6.56,7.75,6.562858581,69.90627095,100.0,1.0,6.0,1.0,3.73,2,44.25610522
24.0,4.08,1.64,7.23,7.695705542,166.1409167,100.0,2.0,9.0,0.0,3.271,0,106.5653813
33.0,5.38,4.77,4.1,4.855614265,144.8236481,95.62,3.0,1.0,0.0,4.18,1,17.4518144
28.0,10.1,5.99,7.25,9.074063485,133.6879261,100.0,2.0,7.0,1.0,5.695,2,63.62747716
25.0,8.96,3.0,4.1412097370000005,4.381454607,184.7450308,96.67,2.0,1.0,1.0,5.462,1,28.57924217
16.0,9.66,8.33,1.84,7.252024317,189.4555432,100.0,2.0,2.0,1.0,7.978,2,-1.092041612
32.0,6.41,4.18,1.86,7.823442309,183.5517104,100.0,2.0,1.0,1.0,6.007,1,28.54124073
21.0,9.16,6.59,5.3,8.191567847,104.9081897,100.0,1.0,4.0,1.0,4.85,2,38.62920997
26.0,5.86,3.6,4.01,4.629640609,156.1412753,95.65,4.0,3.0,0.0,5.087,1,32.58780053
16.0,4.11,3.29,5.27,4.677237073,54.43591352,100.0,3.0,6.0,0.0,1.354,1,24.64007535
34.0,12.495,2.66,5.49,7.63717327,145.4436652,100.0,1.0,6.0,1.0,4.118,1,64.09603093
32.0,11.76,5.42,0.18,4.180504171,101.6903052,81.23,2.0,4.0,1.0,7.286,2,9.724566687
20.0,5.11,2.97,0.43,6.517502160499999,247.3936531,94.76,1.0,2.0,0.0,7.266,1,-5.529368359
38.0,6.61,2.29,4.26,7.796005527,254.6342808,100.0,2.0,2.0,1.0,6.787,1,36.179356595
24.0,8.74,6.32,1.53,6.009286631,187.3090007,88.61,1.0,3.0,1.0,7.691,2,-0.256854017
34.0,7.42,3.98,5.06,5.107915188,211.6592819,100.0,4.0,9.0,1.0,5.462,1,25.22562634
29.0,15.645,4.84,4.42,5.994832993,78.09027705,100.0,0.0,3.0,1.0,4.909,1,43.81243655
19.0,9.62,2.91,4.69,8.505756931,92.10307514,100.0,1.0,2.0,1.0,4.843,1,75.74391937
34.0,2.58,1.89,2.42,6.517502160499999,165.9822073,100.0,2.0,2.0,0.0,5.462,0,42.77064026
17.0,11.98,9.59,5.12,7.728564203,53.21625664,91.14,2.0,7.0,1.0,5.774,2,18.58380395
19.0,9.52,5.11,6.64,5.170235156,98.66589345,100.0,3.0,6.0,1.0,4.948,2,48.25513669
39.0,10.64,6.79,7.98,6.517502160499999,165.9822073,100.0,2.0,5.0,1.0,5.462,2,45.24747248
22.0,8.51,3.771381605,6.71,5.924091151,248.2333148,100.0,4.0,6.0,1.0,7.122,1,46.2794693
22.0,10.56,7.11,4.46,7.110461987,68.46399683,100.0,0.0,2.0,1.0,5.162,2,26.79380491
22.0,3.12,0.96,1.55,5.221794646,227.2255999,100.0,4.0,3.0,0.0,6.035,0,31.41829662
27.0,5.48,3.25,5.45,6.136603305,276.0667618,100.0,2.0,9.0,0.0,6.865,1,56.60010305
27.0,10.76,7.39,7.5,7.437247349,206.9141517,100.0,0.0,9.0,1.0,7.23,2,29.8815561
37.0,4.02,3.42,1.69,7.916466589,271.7950955,100.0,0.0,4.0,0.0,6.583,1,24.23501263
22.0,2.78,1.47,2.05,5.356973463,137.8677682,100.0,4.0,1.0,0.0,3.595,0,20.32173572
25.0,9.88,7.5,1.19,8.0733337,127.4931056,81.95,0.0,4.0,1.0,7.303,1,36.179356595
28.0,10.35,6.82,5.89,6.784042206,61.25516523,99.19,0.0,5.0,1.0,4.568,2,52.50709632
22.0,3.63,3.11,3.25,4.299276586,161.3444892,100.0,4.0,1.0,0.0,4.46,1,35.06421051
38.0,10.54,5.68,0.5,4.566489578,108.8828977,72.18,3.0,4.0,1.0,7.68,1,3.812706706
24.0,8.87,4.36,7.0,7.01806703,19.80906621,100.0,0.0,8.0,1.0,5.462,1,65.14709534
21.0,7.2,5.99,4.46,6.066909203,195.8791254,96.03,3.0,3.0,1.0,5.962,2,16.70531046
27.0,10.3,3.39,2.65,4.516886704,121.6916307,100.0,2.0,2.0,1.0,6.975,1,1.371862019
18.0,6.19,2.36,2.75,4.253833033,257.9506576,100.0,4.0,2.0,1.0,7.33,1,15.85193795
27.0,3.94,1.38,2.32,5.109684146,207.1887687,100.0,3.0,2.0,0.0,5.694,1,28.75514374
27.0,7.275,3.91,3.64,9.17518404,300.1528951,100.0,1.0,1.0,0.0,4.493,1,36.179356595
19.0,7.05,2.16,2.7,7.576374541,291.4350284,100.0,2.0,2.0,1.0,8.435,1,27.65087844
36.0,7.31,5.97,4.38,6.855576887,300.2937335,86.22,2.0,4.0,1.0,8.161,2,23.76580945
18.0,10.06,5.74,6.19,8.42977248,197.8840045,100.0,1.0,9.0,1.0,6.873,2,64.38487744
32.0,9.91,3.0,5.4,7.089037804,172.9603236,100.0,1.0,9.0,1.0,7.095,1,38.3423706
20.0,7.81,4.23,2.36,7.524594044,273.1053752,100.0,0.0,1.0,1.0,8.717,1,23.50010545
38.0,9.81,4.04,4.23,5.806119518,130.0473313,100.0,4.0,4.0,1.0,6.496,1,15.67533574
38.0,3.92,2.64,6.72,6.259737105,58.16557062,100.0,0.0,8.0,0.0,1.084,1,64.26373109
37.0,2.5,1.77,0.55,5.387836899,230.798212,98.71,3.0,1.0,0.0,6.445,0,2.726636882
36.0,16.11,6.36,0.63,6.647470732,520.1916972,81.44,0.0,4.0,1.0,10.301,2,5.614023316
16.0,2.76,0.9,4.45,3.926881133,124.1805043,100.0,4.0,4.0,0.0,2.385,0,49.89974162
37.0,4.47,3.1,5.11,5.0906103,165.9822073,100.0,4.0,6.0,0.0,2.282,1,42.7926636
25.0,8.95,7.21,1.69,4.081386572,37.97766536,76.92,3.0,3.0,1.0,4.728,2,0.390403159
27.0,6.09,3.771381605,5.96,6.054915891,147.7272866,100.0,4.0,9.0,1.0,4.117,1,36.56172775
19.0,10.76,8.59,5.17,7.914442057,222.9454197,81.93,2.0,6.0,1.0,8.729,2,28.73300471
20.0,4.98,2.09,7.39,5.551450044,135.1825108,100.0,3.0,6.0,0.0,5.462,1,85.92851162
24.0,2.12,1.77,1.35,7.934329094,35.25537781,100.0,1.0,4.0,0.0,1.375,0,42.78374759
22.0,5.01,2.47,6.01,7.097097668,287.4271262,100.0,2.0,5.0,0.0,6.042,1,77.89940521
28.0,7.78,3.771381605,0.67,6.515730098,78.51267273,100.0,0.0,3.0,1.0,5.669,1,14.26333825
38.0,5.76,4.64,4.52,4.966180942,128.8883451,96.6,2.0,2.0,0.0,3.604,1,27.83967315
17.0,7.0,6.36,4.42,8.343340241,36.54855859,100.0,1.0,4.0,1.0,3.309,2,23.42478279
26.0,10.77,7.47,3.11,4.148030769,158.710387,78.97,4.0,4.0,1.0,7.512,2,1.38191917
30.0,16.68,4.88,6.76,7.407717589,383.3688826,100.0,2.0,9.0,1.0,7.792,1,65.0651238
37.0,4.66,2.1,0.03,6.702381342,139.0332046,100.0,0.0,2.0,0.0,5.081,1,36.179356595
31.0,6.62,3.84,4.16,6.451087087,201.584399,100.0,0.0,4.0,1.0,6.262,1,28.74272772
15.0,7.49,6.28,1.74,5.650038497,180.0684682,80.64,2.0,2.0,1.0,6.663,2,9.906258687
37.0,11.49,4.48,5.95,6.308554067,304.614895,100.0,1.0,5.0,1.0,9.78,1,45.85540259
24.0,11.99,9.54,0.34,7.884302588,153.2059045,70.84,1.0,4.0,1.0,8.913,2,-5.872037085
39.0,4.35,2.07,6.65,7.792881326,27.12802188,100.0,0.0,9.0,0.0,0.72,1,104.8202012
37.0,9.27,7.28,6.7,8.004138052,144.2234314,100.0,0.0,8.0,1.0,5.685,2,38.39648472
24.0,5.78,4.93,6.66,5.013855593,201.5500014,98.25,4.0,9.0,0.0,5.112,1,66.02366616
35.0,2.08,1.16,1.22,5.424074688,116.1864531,100.0,4.0,2.0,0.0,2.874,0,29.88870312
38.0,2.09,1.08,5.04,4.237772078,280.0192623,100.0,3.0,9.0,0.0,4.893,0,66.99751366
16.0,6.61,5.16,0.11,8.619847084,272.2900129,88.75,2.0,2.0,1.0,8.692,2,8.170749617
23.0,6.88,4.25,6.78,5.27231306,81.7971772,100.0,3.0,9.0,1.0,3.046,1,62.25683266
36.0,2.23,1.58,5.78,5.655359677,227.8660986,100.0,2.0,6.0,0.0,4.081,0,64.6942032
27.0,8.87,5.98,4.25,8.707917181,159.8945002,100.0,0.0,2.0,1.0,6.22,2,32.40329116
39.0,4.94,1.94,5.84,6.255343748,119.1043384,100.0,2.0,7.0,1.0,3.238,0,64.86961028
30.0,7.6,6.13,0.75,6.734639762,186.3465949,79.5,0.0,1.0,1.0,7.175,2,11.48405955
32.0,5.01,2.09,4.23,4.724593683,247.902555,100.0,2.0,3.0,0.0,6.776,1,59.7855745
33.0,3.67,3.15,2.33,6.484659819,47.84330279,100.0,0.0,2.0,0.0,1.836,1,34.82084552
26.0,6.07,2.73,7.78,8.965058724,68.13552167,100.0,2.0,8.0,1.0,2.261,1,36.179356595
22.0,4.32,3.2,4.1412097370000005,6.603248327,68.31572936,100.0,2.0,1.0,0.0,5.462,1,84.61959034
31.0,7.35,3.46,5.87,4.695420352,189.3238423,100.0,2.0,9.0,1.0,6.234,1,67.3635753
29.0,3.99,1.96,7.47,3.976291721,161.1894572,100.0,2.0,9.0,0.0,2.474,0,70.97961604
24.0,7.08,3.44,2.77,5.441629996,55.16714389,100.0,2.0,1.0,1.0,3.289,1,26.50916825
29.0,3.57,2.67,7.21,7.323898595,3.167889554,100.0,0.0,7.0,0.0,0.142,1,92.48358733
29.0,8.71,5.52,2.6,4.186608001,219.0437893,79.85,4.0,2.0,1.0,7.835,2,-1.70642393
37.0,9.54,7.92,5.86,6.936965532,137.0738931,96.95,0.0,9.0,1.0,5.852,2,13.08142017
21.0,3.1,1.5,5.89,6.325534226,165.9822073,100.0,1.0,7.0,0.0,1.423,0,63.04157257
27.0,6.68,4.78,0.15,7.618910249,43.04703243,97.4,2.0,3.0,1.0,3.755,1,-4.939524531
31.0,2.71,2.04,2.89,3.973083884,290.9762146,96.55,4.0,2.0,0.0,5.868,1,27.32377153
23.0,7.98,3.12,0.16,7.677008974,132.1178592,100.0,1.0,2.0,1.0,6.922,1,22.54452223
22.0,4.64,2.51,4.1412097370000005,7.094091912,93.01511213,100.0,1.0,9.0,0.0,1.806,1,79.45774234
34.0,7.28,4.29,0.98,5.497345296,288.0950878,87.54,3.0,1.0,1.0,8.806,1,2.758086081
35.0,7.17,3.68,4.34,8.731982407,165.9822073,100.0,0.0,4.0,1.0,5.462,1,26.27200593
32.0,11.24,5.54,6.32,4.947244611,225.2446028,100.0,2.0,9.0,1.0,8.124,2,20.03365873
27.0,7.49,3.771381605,1.61,7.238619634,193.7177818,92.73,1.0,2.0,1.0,7.002,2,9.350050487
30.0,7.0,3.36,3.88,5.881142026,74.20160923,100.0,4.0,3.0,0.0,5.462,1,40.06224208
23.0,6.02,4.37,4.86,6.571204747,76.12246988,100.0,2.0,1.0,1.0,3.052,1,31.29072945
26.0,11.49,9.89,1.28,7.095965046,96.7125706,70.09,1.0,2.0,1.0,7.201,2,10.27924632
26.0,9.77,6.24,6.23,6.517502160499999,111.3986584,100.0,2.0,8.0,1.0,5.156,2,29.32592946
20.0,4.85,3.23,2.39,6.747410125,79.8951327,100.0,0.0,1.0,0.0,3.128,1,48.02814624
33.0,10.44,3.56,1.69,6.805667973,143.9132928,96.27,2.0,2.0,1.0,7.593,1,28.52922409
21.0,6.32,5.17,4.47,6.517502160499999,280.9816971,100.0,2.0,2.0,1.0,7.439,2,45.13348331
39.0,10.29,4.85,3.28,5.327841437,271.5818704,91.5,3.0,4.0,1.0,9.901,1,19.44626886
17.0,10.23,3.771381605,7.36,5.234123866,80.47847807,100.0,2.0,5.0,1.0,4.547,2,31.42610036
30.0,3.89,3.45,7.04,6.793480412,34.48026075,100.0,1.0,7.0,0.0,0.933,1,72.90655558
32.0,13.515,5.92,3.87,4.923198243,76.45752838,100.0,2.0,4.0,1.0,3.904,2,34.93096676
27.0,4.91,3.61,2.87,7.43713384,272.6298895,93.23,1.0,1.0,0.0,6.794,1,25.11579874
37.0,4.97,2.82,2.6,4.115491114,103.7049571,100.0,2.0,3.0,0.0,3.885,1,5.000998922
21.0,4.96,1.67,2.14,6.163479554,268.3276978,100.0,4.0,2.0,0.0,7.498,0,30.4312639
18.0,9.26,7.21,4.36,8.409683314,223.4750604,100.0,1.0,2.0,1.0,7.802,2,29.6994943
39.0,4.3,1.38,6.44,8.199494535,227.6446342,100.0,2.0,5.0,0.0,4.818,0,89.68346068
22.0,2.01,1.45,2.49,7.324750907,316.1047737,100.0,1.0,1.0,0.0,6.198,0,37.2437992
27.0,9.15,2.87,1.52,8.835663498,250.4855208,100.0,0.0,2.0,1.0,8.639,1,29.77358055
27.0,3.71,3.03,3.8,7.62624414,119.9777407,100.0,0.0,2.0,0.0,2.975,1,57.26308636
31.0,3.04,1.2,0.55,6.771317702,224.6663392,100.0,0.0,3.0,0.0,5.715,0,27.55188528
31.0,4.38,2.67,5.61,8.671921975,188.0118089,100.0,0.0,7.0,0.0,4.267,1,74.74462996
19.0,5.8,3.771381605,4.15,7.159255508,238.6023533,100.0,1.0,3.0,0.0,6.575,1,58.51769735
20.0,6.76,3.771381605,3.97,6.517502160499999,21.76017337,100.0,2.0,3.0,1.0,2.649,1,36.179356595
33.0,2.45,1.24,2.4,6.669646634,107.9868827,100.0,2.0,1.0,0.0,2.845,0,69.24844105
27.0,11.71,6.8,7.24,8.344213661,226.1711035,100.0,0.0,7.0,1.0,7.923,2,72.1285761
39.0,9.16,4.46,0.72,5.540180522,286.1386944,81.3,2.0,2.0,1.0,10.064,1,5.829724293
28.0,5.23,2.94,6.96,3.867343892,226.76957,100.0,3.0,8.0,0.0,5.387,1,87.60311695
36.0,5.19,2.67,3.01,3.753205295,47.54561519,100.0,2.0,1.0,0.0,3.412,1,13.62684123
18.0,6.49,4.15,7.04,4.455120801,122.7223426,100.0,2.0,7.0,1.0,4.273,1,81.7826911
21.0,8.26,3.66,5.83,5.615084823,260.2173794,100.0,2.0,6.0,1.0,7.541,1,44.92670231
22.0,3.46,3.09,0.83,7.55726442,31.09667314,100.0,2.0,3.0,0.0,1.941,1,28.91382897
39.0,3.89,2.34,6.65,6.614191257,105.3794841,100.0,0.0,8.0,0.0,2.37,1,83.34488581
27.0,10.59,4.41,5.46,4.851099312,34.30341304,100.0,4.0,8.0,1.0,4.917,1,31.86948151
20.0,4.56,2.67,0.26,8.691644485,133.2684264,100.0,0.0,4.0,0.0,4.962,1,19.87606227
20.0,5.8,4.76,4.1412097370000005,6.780902442,204.407141,100.0,0.0,2.0,0.0,5.462,1,7.90087187
38.0,10.71,3.771381605,5.09,6.517502160499999,250.0526491,100.0,0.0,5.0,1.0,8.828,1,39.77827598
35.0,8.63,6.11,5.3,5.29806991,200.8099595,91.92,4.0,9.0,1.0,6.905,2,29.85618501
17.0,5.42,3.41,5.97,8.967013329,127.2783512,100.0,1.0,5.0,0.0,3.499,1,73.94709947
17.0,8.84,3.55,5.76,4.976049772,298.6842758,100.0,3.0,6.0,1.0,8.652,1,42.34256776
27.0,2.2,1.74,5.28,4.040970339,136.049271,100.0,4.0,9.0,0.0,2.016,0,60.13214873
36.0,9.36,4.88,6.13,5.344003761,187.2147,100.0,4.0,9.0,1.0,6.521,1,63.31442506
16.0,6.87,3.27,4.6,7.585247347,143.6577876,100.0,1.0,3.0,1.0,4.955,1,49.88796322
30.0,10.13,8.07,2.09,6.986555549,110.8227317,76.9,0.0,2.0,1.0,6.778,2,-3.294495024
36.0,11.55,7.89,7.3,4.706186316,165.9822073,100.0,3.0,7.0,1.0,5.462,2,19.31583474
27.0,11.26,9.45,0.15,5.210574026,163.8447102,63.87,3.0,2.0,1.0,8.825,1,2.912481875
22.0,11.09,7.52,2.93,7.834507006,220.1777688,82.21,2.0,2.0,1.0,8.946,2,1.821679364
37.0,7.12,5.3,5.83,7.945970528,147.0525761,100.0,2.0,5.0,1.0,4.791,2,50.37807217
22.0,5.6,4.49,3.42,5.628230373,130.2949371,100.0,3.0,2.0,0.0,4.234,1,20.27190594
39.0,6.65,2.21,0.2,7.542357886,111.2737042,100.0,0.0,3.0,1.0,5.505,1,40.60785639
20.0,8.9,6.81,0.53,9.076956487,230.578072,83.24,0.0,2.0,1.0,9.111,2,8.274563719
28.0,10.84,7.24,5.19,5.47592953,218.3915272,83.96,3.0,9.0,1.0,8.243,2,36.179356595
17.0,4.07,1.39,7.72,7.30680888,165.9822073,100.0,1.0,9.0,0.0,5.259,0,79.20294995
24.0,11.18,6.77,4.41,4.42718119,27.42897984,93.65,2.0,4.0,1.0,4.847,2,-0.756804072
17.0,10.15,3.55,4.05,7.697711538,193.7173634,100.0,0.0,4.0,1.0,7.66,1,48.12717051
26.0,11.79,8.74,2.55,6.420624504,131.4087015,73.75,1.0,4.0,1.0,7.53,2,0.323728772
31.0,10.8,6.78,2.05,5.009621979,109.325951,75.17,3.0,4.0,1.0,7.365,1,-4.344998906
19.0,4.8,4.19,0.17,8.222348416,273.3542799,100.0,2.0,2.0,0.0,7.669,1,-1.223546819
34.0,3.06,1.25,2.18,7.518965003,248.5765106,100.0,0.0,3.0,0.0,6.136,0,53.64159692
39.0,3.12,2.07,3.59,4.080083072,38.60845129,100.0,3.0,4.0,0.0,1.323,1,39.71064496
23.0,4.91,2.1,1.58,4.369490023,231.4722432,100.0,3.0,4.0,0.0,6.861,1,3.091855354
35.0,8.14,5.44,4.1412097370000005,5.477509986,274.9660276,79.82,2.0,2.0,1.0,5.462,2,2.950128626
34.0,10.04,7.37,5.74,6.547785575,280.2503084,93.3,1.0,5.0,1.0,9.058,2,22.28561512
21.0,10.99,8.06,7.16,8.499978809,85.63191858,100.0,1.0,7.0,1.0,4.147,2,48.82261861
36.0,8.24,6.5,4.1412097370000005,6.741877551,123.7402352,100.0,0.0,7.0,1.0,4.653,2,38.49210975
18.0,2.06,1.67,4.94,6.877463087,102.7787924,100.0,1.0,4.0,0.0,5.462,0,51.87207374
27.0,3.86,1.34,0.42,7.845013153,206.6875345,100.0,0.0,4.0,0.0,6.144,0,31.38674473
27.0,3.0,1.52,5.93,6.996153696,153.540919,100.0,2.0,9.0,0.0,2.821,0,71.72608872
24.0,5.63,4.01,0.88,6.844256583,82.59548261,96.01,0.0,2.0,0.0,4.471,1,4.294730665
32.0,7.01,4.2,5.36,5.608710333,90.55769332,100.0,2.0,8.0,1.0,3.437,1,57.1980491
31.0,2.43,1.01,6.23,8.123059978,100.9721939,100.0,1.0,9.0,0.0,1.446,0,101.0740026
34.0,5.48,3.46,5.81,5.268472357,24.54307108,100.0,3.0,5.0,0.0,1.397,1,62.85323834
34.0,3.79,2.06,7.62,5.146093389,135.8119372,100.0,4.0,9.0,0.0,1.529,1,85.35521108
27.0,8.47,4.52,5.91,4.41604572,15.66683949,100.0,4.0,5.0,1.0,3.042,1,51.60089612
31.0,6.64,5.22,5.55,8.414494875,109.237743,100.0,2.0,8.0,1.0,3.415,2,68.46849875
36.0,6.95,3.78,2.09,6.105420735,164.921984,99.77,0.0,4.0,1.0,6.188,1,9.03208068
18.0,6.28,3.771381605,7.4,6.517502160499999,64.39234327,100.0,0.0,7.0,1.0,2.54,0,90.20016199
15.0,11.56,3.87,1.44,8.588671361,33.34206323,100.0,1.0,2.0,1.0,5.988,1,36.37385099
15.0,4.15,3.38,7.24,8.499241969,210.1191646,100.0,1.0,6.0,0.0,4.003,1,66.25248999
29.0,7.17,6.28,2.5,9.041764231,189.38882,100.0,0.0,3.0,1.0,6.515,2,1.550898671
27.0,9.36,6.67,1.04,4.546852967,31.21321058,86.26,2.0,3.0,1.0,4.948,2,0.470980374
31.0,7.57,3.93,6.61,8.352427029,284.5283139,100.0,2.0,7.0,1.0,5.462,1,53.70480572
38.0,11.29,9.75,0.02,5.87260572,166.4400261,54.56,3.0,3.0,1.0,9.259,2,0.404873385
22.0,5.78,4.03,6.66,4.367795197,230.6498077,100.0,4.0,6.0,0.0,5.192,1,83.01360561
32.0,6.64,5.36,2.1,5.645370657,51.88146592,100.0,3.0,2.0,1.0,3.75,2,2.84072591
27.0,2.89,2.19,7.08,6.517502160499999,204.1630383,100.0,0.0,7.0,0.0,2.901,1,87.14734585
37.0,8.09,4.27,5.53,4.546909039,113.5561609,100.0,4.0,6.0,1.0,4.466,1,40.91344669
28.0,4.88,2.87,5.33,6.181231184,63.74525869,100.0,1.0,6.0,0.0,2.381,1,36.179356595
22.0,3.6,1.48,2.92,7.824984047,275.2527796,100.0,1.0,3.0,0.0,5.462,0,65.83651281
22.0,7.45,3.54,0.48,6.335315905,46.31011127,96.17,2.0,1.0,1.0,4.461,1,11.97288262
29.0,7.32,5.61,6.64,5.829535706,49.468471,100.0,2.0,5.0,1.0,2.768,2,37.25086983
27.0,2.76,2.31,1.37,6.082342492,260.0628252,86.59,4.0,1.0,0.0,6.629,1,35.00257644
21.0,8.98,6.6,2.98,8.742958501,142.7396415,99.36,1.0,2.0,1.0,5.462,2,0.391010451
19.0,8.24,4.77,4.8,4.765066143,124.0209909,99.98,2.0,4.0,1.0,5.16,1,36.11289002
31.0,3.89,1.37,3.86,6.613877244,111.124478,100.0,0.0,2.0,0.0,3.027,0,47.31620988
39.0,6.69,2.24,1.59,5.18652871,100.3605023,100.0,3.0,1.0,1.0,5.028,1,15.32761353
30.0,9.2,4.83,1.12,8.405371831,187.2155429,99.26,2.0,1.0,1.0,5.462,1,40.01608123
37.0,7.29,4.22,0.99,4.470968615,15.16121537,98.74,2.0,3.0,1.0,4.488,1,2.26758703
16.0,5.95,3.96,6.9,5.597903289,101.8449032,100.0,0.0,6.0,0.0,3.125,1,58.28812581
